ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_153296,0,8.3683,3.999,11.399,3.7155,9.096,-17.0835,7.2457,18.6477,1.4292,9.0703,-0.1254,-9.8713,13.8842,6.277,11.1851,14.5762,6.6785,-11.0252,20.6879,0.8367,19.6416,9.6037,4.0275,2.4731,6.0889,14.0279,-3.3057,1.571,3.9337,4.0138,-20.4413,8.5511,-1.952,15.3389,11.8012,2.8368,-0.2564,2.2951,8.5733,-0.3356,-1.1829,3.8634,11.4579,11.7033,11.7374,5.7015,11.5844,-5.073,8.2198,29.292,12.4475,25.8137,1.7663,5.0694,9.5328,7.6028,11.8258,5.8643,1.5299,7.8334,9.3281,-13.4643,1.2559,1.5815,4.7782,3.0274,4.9228,4.472,5.0185,-3.8424,38.4638,0.5372,4.9937,15.9785,29.6028,13.9624,14.5031,17.2368,4.6447,15.7271,3.3038,8.4436,-9.07,-8.2334,6.1428,14.3838,3.8768,10.6268,11.0727,-0.3107,-13.45,7.1983,9.3742,11.496,15.0979,-0.2999,24.1963,22.3638,1.5887,-3.1457,-20.5516,7.0535,18.0779,1.4317,11.6226,3.1564,9.6242,19.738,14.2336,20.2775,1.4022,7.5445,4.5151,14.0969,2.035,0.9004,0.9168,14.6733,-5.1214,7.2762,5.057,11.9983,-2.1975,11.3645,4.0812,13.2149,13.4352,-0.8143,-0.2884,17.9966,12.2215,0.4131,7.3133,6.8261,-11.6291,-11.8681,19.0478,17.8801,6.2909,9.671,3.8824,15.2902,14.5221,9.7621,7.3594,1.2505,9.1266,-13.9828,3.9742,-7.0649,22.7076,13.5299,6.7814,13.1981,6.0623,-4.1705,12.2845,-3.79,7.3088,6.7106,30.0898,5.8948,3.3824,22.2564,0.3364,21.2177,3.7529,-2.6298,4.3419,6.2677,0.0857,-8.6742,34.0199,-2.2155,15.7452,13.8577,-6.7121,11.1367,-9.9716,3.3469,-5.139,10.9889,3.5895,10.7051,12.6451,4.7313,8.4227,-9.459,22.5045,0.357,-2.7579,5.4142,3.7628,-0.7719,15.5253,-0.3879,4.8185,8.8636,18.6512,-4.6156
train_94951,0,17.821,-1.5023,8.6345,10.1296,12.8459,-11.7218,4.2053,9.6269,-2.3355,9.2894,-2.7408,9.3068,13.8853,14.2808,10.51,14.0591,6.2716,-0.964,12.6232,22.404,5.2488,25.5909,2.2412,2.6452,16.5762,13.7412,-10.3214,-1.1383,5.1677,8.726,3.2615,9.1908,-5.2433,10.5101,11.345,7.4666,5.8381,3.7248,9.3402,5.175,-20.3049,2.3269,9.9114,11.5086,6.0278,-17.386,10.2234,-25.5224,22.1701,21.1551,13.5073,13.0845,-3.0501,5.7452,-3.8682,20.2908,14.4172,5.4961,3.1095,8.7532,15.1078,-14.4238,-1.8491,3.6277,6.3055,1.0707,6.9222,16.6537,5.0269,-3.1825,21.9879,0.6493,3.1651,21.905,22.0287,3.4783,10.8192,17.3032,3.7577,14.0532,12.6858,16.1229,-2.9211,3.3454,-4.4554,14.4348,7.4224,14.8461,8.8277,5.0032,-21.8152,7.2659,7.4376,10.5263,8.1778,-0.7501,7.6581,25.8365,2.5311,-1.6054,-8.971,10.1522,31.3961,1.8063,8.6498,3.4796,7.127,31.5779,14.2192,21.4787,8.8775,6.5214,4.9239,6.6419,1.9279,1.7331,1.4351,29.3024,-13.0864,6.0242000000000004,6.2078,11.3337,0.1519,-0.3169,4.0224,12.7807,13.435,-0.5715,-3.4891,13.3367,13.3165,-0.1694,9.1713,6.4872,-15.5156,-3.0233,21.1902,17.5712,3.8392,19.3933,10.5612,13.4748,13.92,8.7906,8.5352,9.5025,8.5539,2.3461,3.8725,4.6476,14.4961,3.3265,8.6542,18.9605,12.8402,0.0282,13.2042,-7.8498,21.9004,4.3484,7.323,5.944,6.0105,9.0886,-1.741,14.1198,2.8373,1.2761,9.5588,5.5546,-0.795,-5.3353,11.2328,-10.7252,19.5278,8.8745,-7.588,14.7533,-9.1962,2.7517,-4.1977,8.4714,11.4985,7.0542,9.8334,-4.2145,8.5195,-24.5678,11.0656,0.1013,2.4798,3.0598,1.996,3.691,13.3521,-1.0789,-3.9261,9.5082,19.4723,-16.7827
train_19052,0,7.8182,0.7997,17.7885,7.9848,10.3114,-9.28,4.5279,15.4092,-3.8859,7.3592,0.1901,-4.3515,14.0792,8.2523,7.7656,13.9251,6.0291,-10.8421,19.8046,-0.8584,13.1206,5.4981,4.5831,3.048,8.8535,13.6113,-6.6199,-0.8608,6.1913,-0.9719,-17.5715,10.0142,0.478,13.3942,11.929,-1.0045,-3.379,7.8144,6.5982,-8.1639,-19.3644,9.911,10.2687,10.9639,9.1607,-43.638,9.4281,-13.8985,5.9821,10.613,11.2179,8.1433,-0.3519,4.7746,5.4493,9.6185,22.0896,7.13,2.9213,9.3193,7.8586,-25.5721,-0.625,-3.1517,4.1374,-2.1576,5.8664,11.3436,5.0134,-7.2942,26.2029,0.7909,0.984,21.876,27.4844,16.2996,3.2955,13.6386,7.7427,14.5347,8.585,15.3913,-9.3998,7.2834,-4.2149,16.9246,7.299,17.5726,9.4581,7.5365,-27.6015,6.9372,10.048400000000001,10.4353,10.1763,-0.3794,10.6865,12.497,2.4177,-1.6195,-22.3985,10.243,21.4881,1.3747,12.3141,4.0964,11.7389,20.9541,14.0808,15.7591,11.424,7.4218,3.5304,10.4314,5.0347,-0.4039,2.0194,17.8737,3.3953,10.8425,11.7414,10.7747,-5.3883,6.3969,0.8954,12.5125,13.6515,0.6996,5.0523,18.0795,11.6192,0.6113,6.471,6.6735,-3.1421,-4.1887,40.2974,14.2748,-1.9044,2.4426,11.3277,1.0312,12.6578,13.4018,8.9247,3.2033,9.1955,-7.4044,4.0185,12.6712,16.4594,13.3754,4.9541,17.6064,15.2714,1.009,12.799,-2.7746,13.5267,6.8019,15.3825,5.8522,5.8095,12.7634,-14.7407,27.633,3.0474,-12.0554,1.3668,5.1035,-0.0183,-8.3287,17.6647,-2.4378,8.4572,5.6327,-10.293,11.4329,-7.222,5.5881,-3.8606,9.9491,6.9157,17.869,3.2225,-4.3548,8.4739,14.6723,13.6353,1.4034,-1.5785,3.0461,3.8203,6.804,24.5753,-0.3786,5.2039,10.3611,16.9821,-3.7854
train_131694,0,11.0733,-8.8556,8.7354,10.0606,10.296,-0.6781,4.6615,17.675,4.7682,9.937,-1.7807,1.1058,14.0668,6.6169,9.0209,14.0463,14.7456,0.8674,2.8714,-1.2188,14.6048,14.8464,4.7403,3.1774,8.0116,13.6818,-8.9858,0.6932,6.3804,4.8168,2.1446,7.8013,1.1814,19.1712,11.0222,4.13,3.0936,5.5657,14.6629,-1.251,-2.7524,3.913,11.9117,11.1463,15.2549,-20.6158,7.5792,-6.4399,-4.4602,29.073,13.5798,16.7901,-16.6261,6.8879,4.841,18.6479,15.6708,6.3484,9.1895,7.5258,15.625,0.7937,3.4898,1.1809,7.8228,-2.177,5.9215,11.5425,5.0171,0.5283,24.5559,0.8559,-0.1429,13.2184,4.4987,17.2856,22.1928,16.467,5.0391,14.3353,10.5341,12.9995,-3.2005,2.8685,-5.0744,19.1258,-11.4824,17.8503,10.624,-0.5665,-6.4761,6.8491,12.8302,10.2505,11.6977,1.4221,16.5625,33.0046,0.1881,-1.3065,-1.9676,4.8731,24.9946,1.5772,8.8991,4.1407,7.8338,30.0037,14.4563,12.2983,4.3856,7.1519,3.5473,11.5356,2.6929,3.8198,0.9007,38.0548,6.0072,12.1426,0.3427,8.0358,-2.443,17.7497,4.191,12.7217,14.2104,-0.9337,-5.1525,20.075,13.5305,-0.043,5.3492,6.4001,6.4759,-9.0971,28.4663,13.8779,-0.4978,9.4954,2.6884,4.0111,11.6118,15.9156,9.2367,7.8677,13.271,10.3401,3.9365,-3.194,20.5579,11.8404,9.3555,16.2096,9.5405,-0.7046,12.7211,-2.5419,24.1624,16.7845,23.4049,5.509,4.0756,12.1464,5.7278,15.0151,3.2072,-3.3152,1.1237,5.0936,-5.9848,8.5037,37.6423,3.7209,17.7837,12.7132,-12.1931,11.4903,1.6997,-1.4317,-9.7347,12.5444,3.6672,0.8617,27.6284,-4.4683,3.4243,-10.8363,23.1835,1.6595,-1.1411,2.6487,-1.4801,2.7415,14.9452,-2.4861,7.7108,7.8525,9.797,-13.0627
train_56748,0,8.8562,-2.723,13.824,7.3679,9.3049,-0.4543,4.1725,16.7301,0.0381,6.1085,-9.5729,-2.264,14.0069,6.6383,7.9386,14.6479,14.7357,-1.4327,12.3276,14.4046,7.2628,21.5375,5.0288,4.1048,10.0845,13.9277,-4.0243,-0.884,6.4895,5.0444,-7.0501,10.0182,-0.8766,10.0769,11.1783,1.2251,1.7882,5.493,18.4325,-2.6034,-10.7428,-0.0323,11.6711,11.386,12.6644,-57.4632,11.7207,-15.8372,13.6086,19.9574,12.9335,11.6178,-5.7863,6.2007,9.2985,15.4144,10.8436,6.7636,-3.2924,9.4756,21.947,-2.7534,1.6931,3.8007,5.0431,3.5418,5.3755,9.4313,5.0215,0.6835,30.3461,0.4433,-2.0921,13.4484,23.8134,10.0588,13.164,25.5962,7.033,12.9421,6.1382,16.1027,1.2552,2.0342,-11.5235,17.5432,6.8303,12.0453,10.9064,1.2116,-21.185,7.0562,10.8198,11.2158,6.2003,-0.9528,16.1223,0.9857,0.0662,-0.2644,-1.6458,8.4091,30.0878,1.3459,12.3257,3.1518,9.9138,4.8245,14.3935,22.9111,3.7767,6.8087,3.2877,14.8175,2.8051,1.7988,2.3272,12.7042,-17.6586,6.4529,45.5325,11.641,6.122,-0.0256,4.0328,12.5963,13.9475,6.8649,-2.2789,18.9957,13.03,0.4552,8.5429,6.2664,1.0893,-0.1807,15.569,25.6278,3.8212,4.5329,-3.1989,10.8351,9.2366,12.7795,8.3315,9.3742,10.4868,-0.7259,3.9107,1.5448,15.3643,9.868,8.0253,16.8663,16.1364,-9.4827,12.6349,2.6541,21.7232,4.987,11.1138,6.0357,4.1345,10.5022,-2.9226,24.1594,2.6944,-10.0361,5.6378,5.8078,2.8929,-8.4822,9.3975,-6.1435,24.8151,13.212,9.0992,14.9087,-8.8079,4.4531,-2.2573,9.2372,14.6986,6.0924,10.6447,-4.274,15.321,1.8428,13.8532,1.9936,5.7704,4.0427,1.9079,-2.0319,21.2857,0.9916,-3.7528,9.1414,13.971,-8.6845
train_86204,0,17.059,7.6942,11.7968,3.1704,9.6775,1.9498,5.0416,16.7869,3.7494,7.7789,5.8283,-6.393,13.9413,4.8671,9.2918,14.1546,3.9427,-13.9742,29.3646,11.0939,13.9206,27.8238,-2.0087,3.6755,15.3152,13.7809,-7.9282,0.6763,5.096,6.0815,-7.5132,10.6645,4.3297,11.665,11.8061,-4.1754,-3.5287,7.4521,5.4166,-1.2671,-0.5287,1.5848,11.5369,11.2619,9.6281,-38.9434,9.7959,-25.4845,8.1186,16.5135,13.9997,-2.4874,-0.1746,4.8962,-2.1635,17.8939,22.1109,6.6925,3.4719,9.7417,8.2394,-25.4375,0.8943,5.376,8.787,-2.4268,4.2054,-1.6,5.0207,-9.8168,47.9718,0.7644,3.4147,15.9398,27.1408,10.1086,8.578,15.8591,6.5412,11.8252,14.9777,14.9839,7.927,6.6559,-5.6318,14.3532,10.4869,17.1537,8.9144,2.7146,-34.2644,6.7812,18.6342,10.7928,6.235,0.0404,5.3863,4.9861,1.9313,-1.1174,-0.817,12.5526,18.07,1.5675,10.5747,4.1333,8.0149,7.3606,14.3605,12.6704,7.0191,5.2747,3.3321,7.8598,2.5155,0.2896,1.3912,21.271,-13.6065,-4.0498,25.1659,10.7055,-7.6737,-1.4539,3.7741,13.2026,14.114,4.7262,-2.5534,16.7174,11.1481,0.7531,7.4829,6.6083,-0.1791,2.8541,32.2486,-1.098,5.1716,3.5193,-4.0624,3.7052,12.3729,7.4515,8.0663,6.1967,12.7268,5.2113,4.0208,-1.0115,17.0582,13.5606,7.6209,18.8279,6.1128,-14.5069,14.8134,-8.5348,7.9196,13.2774,30.6165,5.5542,8.7689,25.1634,4.5842,16.376,2.8931,-6.1073,-0.5059,6.205,0.8345,9.4275,39.9686,-10.3295,23.2362,11.6658,-5.612,10.5543,-15.4214,3.6564,0.5898,9.6327,-5.3674,11.0744,7.6738,-3.6435,7.9485,-12.1025,12.7607,-1.0142,-6.3315,5.2195,0.2493,4.2882,19.6144,-0.7511,8.3939,7.3811,13.1808,5.4409
train_155405,1,11.12,-4.1633,8.4485,4.8054,12.1859,0.9293,5.1836,19.26,2.5922,7.2236,0.3638,-3.0525,13.9616,8.0606,5.7183,14.8979,9.8719,-9.1972,15.7065,11.7292,2.67,15.728,6.5797,3.8281,3.4132,14.0626,-4.6264,0.5716,6.172,3.7901,-17.0512,10.6207,5.0016,8.5345,10.3524,3.4172,-0.6737,3.5469,13.7006,-3.2572,-4.9103,17.2222,11.3536,11.9059,9.3632,-32.1833,15.2763,-7.4471,13.9698,9.343,12.6331,6.5327,-12.9003,7.6007,1.6707,7.8588,12.5526,7.1508,10.3866,8.2269,10.1114,-22.9707,3.2881,4.3088,4.031,0.2006,6.211,15.1504,5.0068,0.7506,10.3461,0.8745,3.6406,17.3763,10.1329,20.932,10.1808,21.3999,2.0718,15.707,1.7761,12.584,-16.3738,10.5433,-1.8166,17.892,16.1265,8.0648,11.328,0.6612,-20.1557,7.07,15.7688,10.1965,10.9478,0.1326,19.8702,43.2858,2.3061,-1.3044,-8.0992,19.1762,9.8051,1.4135,13.0334,3.4554,7.4571,28.6835,14.4007,16.8745,2.0497,5.4983,5.1257,14.7554,5.3421,0.8176,-0.0649,34.0424,9.2001,8.9295,39.9976,14.9973,1.6156,7.4602,7.0937,12.0727,14.2562,4.557,-4.0475,15.4542,13.0947,0.8148,8.4988,6.6695,-6.4735,6.9898,26.8507,6.7283,-1.6194,3.3938,11.9063,-5.3345,10.8079,15.1403,8.3368,-4.7104,7.8252,3.6725,3.6997,3.582,22.1324,4.7841,2.406,14.7074,12.0249,9.4511,12.346,-9.0461,14.7261,5.7355,27.338,5.6579,5.4946,9.6585,-7.2318,25.7096,2.7253,-12.3272,-0.6979,5.4847,5.4896,3.7745,20.2015,-1.7885,23.1046,11.6356,-2.934,11.4667,6.9012,5.133,0.54,12.8672,-6.5922,11.577,17.2587,-11.448,7.2053,-18.9404,21.2995,0.8896,-2.0353,3.3546,2.7278,-1.1629,15.3141,2.2205,8.801,9.4907,10.9254,7.6041
train_126980,1,8.9794,-7.4567,15.9787,4.9699,11.402,-7.9929,4.3279,15.4911,-1.5034,7.9146,5.3828,-7.4324,14.1353,7.6235,10.0075,14.9625,6.7632,-7.6084,5.182,4.1836,21.0132,11.1523,7.5115,2.6344,2.7728,13.3261,9.6129,0.8987,5.6136,3.8948,-10.6469,10.4588,1.6969,17.1141,12.3023,3.5141,-1.5895,5.6446,16.1086,3.5731,0.0425,12.9199,10.6613,11.3864,14.6481,-34.8618,12.9589,-15.1237,11.5865,25.036,12.8667,17.2431,-0.2935,4.5464,-6.0045,22.6699,18.6047,6.8427,1.1498,8.6766,12.6012,-20.8013,-2.828,4.248,8.3922,8.0863,6.5112,15.215,5.0068,-0.2477,8.4703,0.727,0.8104,21.406,34.6859,16.1912,9.0882,12.5231,8.9809,12.2033,1.0984,19.1296,9.775,-7.1833,-1.0739,14.0724,4.3215,6.4561,11.0742,12.3653,-2.2573,6.8621,9.99,10.6812,11.7505,-0.4167,21.6871,18.6974,2.7886,-1.0877,-0.6645,2.7126,38.3447,1.2706,9.1373,4.389,6.7319,18.4424,14.2004,19.4574,7.9888,6.3863,0.9518,6.4797,4.2477,3.0473,1.8811,-0.764,-2.5251,7.8124,35.9505,13.9401,7.4289,2.319,8.7356,12.5176,13.741,3.5273,2.0203,13.6767,11.9918,-0.1208,6.2525,6.679,4.5497,-6.705,32.5516,26.23,1.2384,9.4546,8.0904,-6.594,17.9059,12.1342,7.4375,4.7509,13.1238,-18.9555,3.8652,0.1767,17.147,10.03,6.8524,15.0602,8.2062,4.8768,13.847,-10.2996,17.3628,12.8972,10.7559,5.5922,5.4133,11.8303,-5.0953,17.5649,2.8244,6.56,6.1809,5.8695,4.4829,-6.4027,17.2561,-3.046,3.4653,7.553,2.8634,12.5487,-7.4418,3.2353,-8.3787,11.6393,3.4204,2.483,22.5228,-7.2398,8.8923,-26.309,15.5156,1.4822,-0.7277,2.4016,3.9724,1.1978,13.8157,0.5444,1.8431,7.5691,13.209,14.3539
train_164481,0,10.259,-3.8869,8.1779,5.7649,12.627,4.1585,5.5751,12.2761,-2.9887,8.1388,3.1224,2.2022,13.9817,-0.0379,10.0441,14.3524,14.1116,-5.5451,15.9009,18.6815,15.0249,17.9777,11.7478,3.3896,8.5658,13.8026,-0.3469,0.216,5.4203,2.9029,-16.9187,9.0121,-0.892,12.547,10.2303,0.8598,0.0502,3.4126,8.3893,-7.675,-13.2768,14.4661,11.6134,11.3856,13.744,-37.1738,9.388,-28.282,16.2799,15.0729,12.2016,10.9209,0.8641,5.8231,19.3021,13.8772,19.3108,7.2373,-2.5236,10.9637,7.0852,-2.9822,-0.9553,-4.4201,6.9884,0.3547,5.533,13.9886,5.005,1.1219,31.6964,1.0703,4.6017,25.5891,25.0282,11.3084,8.2973,18.7969,7.9376,15.3822,8.5459,10.6526,4.8154,-9.9696,-1.3322,17.6723,-4.8019,18.2121,10.09,-1.153,-2.719,7.0965,11.5309,10.985,9.2498,-0.0091,16.9098,28.3348,2.5448,2.3279,1.1698,22.3654,27.7465,1.685,10.6617,5.6373,9.1542,14.0142,14.1663,23.043,1.0645,5.8928,2.9392,6.2162,2.6429,-1.4713,0.0756,10.8821,-17.1189,6.9977,51.9343,14.4713,3.4164,4.993,-1.3224,12.6629,11.5354,0.3582,-1.7998,20.4009,13.1076,-0.0396,8.4485,7.2279,-4.7926,0.929,35.3537,6.2622,7.7309,0.4693,-2.9679,-8.1377,3.6943,10.4741,8.8662,4.9122,12.3795,1.803,4.2296,9.2797,17.3027,5.8918,6.3768,15.0333,1.9728,1.1032,13.6757,4.3882,28.6637,2.6622,4.1231,5.5553,6.3783,12.5693,-1.8995,14.9188,3.4443,-6.4322,3.028,5.3749,-1.3604,7.5444,10.1761,6.0999,27.0517,12.1438,8.7709,7.3919,-5.8492,4.2916,-4.2318,9.983,-9.6981,8.5369,15.6182,-1.8185,8.8804,9.0105,11.0462,0.2535,-7.3747,9.0463,0.7402,2.3185,14.3377,-0.0019,-0.5646,8.1195,11.7193,-9.6437
train_91385,0,8.5183,-7.4802,13.7783,4.6114,10.9094,3.87,5.1637,11.3565,1.7953,4.8861,5.5632,-13.8748,14.0234,8.7352,8.8245,14.7525,7.6894,10.1145,17.6428,19.1901,14.5799,23.0035,4.4528,2.4251,18.7158,13.4682,7.119,-3.4138,6.3208,-0.1008,-13.7128,9.3444,-0.1018,12.5842,12.3821,2.8069,-4.4276,7.1661,15.4119,0.0743,-15.1921,14.7364,10.4744,11.1513,7.9344,-8.6916,10.6354,-24.9012,18.9678,10.9947,12.0922,4.5122,4.3629,7.0521,-14.4789,15.4841,17.8891,5.9292,8.441,8.3322,8.3452,-8.245,2.0242,6.988,7.8109,2.6189,6.9493,-0.7688,5.0247,-2.6688,24.9869,0.5022,3.8561,15.0697,30.2614,20.0144,16.1398,17.8588,6.0629,14.0621,8.475,14.4346,13.9803,-10.3069,-1.4296,12.3241,-1.0924,15.669,8.0004,2.7554,-15.25,7.0275,10.8233,9.6943,7.7638,0.0859,1.1263,21.4942,1.3642,0.6161,-15.514,15.7858,23.1069,1.4193,11.6744,3.7067,9.0034,20.7584,14.1831,13.6814,3.5323,5.7799,4.9888,7.5598,2.2068,1.3541,1.2996,-3.4034,6.6921,5.8959,14.9823,13.8819,4.5203,9.3014,4.3236,12.3319,14.0543,1.4546,3.2491,15.6546,13.8081,1.0555,8.2612,7.1943,8.3209,-14.1245,19.1513,22.1372,-1.2262,15.2704,-3.3677,0.809,16.218,11.6054,8.9708,7.4045,11.8512,-18.283,4.1579,9.3551,14.0893,12.1048,7.9267,16.4013,2.52,-4.9538,13.4548,-13.0876,23.5466,8.289,18.4885,5.7238,5.0491,1.133,1.656,24.608,2.7966,-0.1105,7.692,5.6144,-3.2071,-0.1088,33.8135,8.4054,18.8513,13.9188,-7.8078,9.6335,-8.9721,5.4892,-3.9316,9.9217,4.6868,10.1437,11.2311,5.9201,9.9096,-17.4233,17.0915,1.6716,-2.2408,9.604,4.102,7.0678,17.0129,0.3289,6.774,7.9077,10.5392,20.4855
train_58057,0,14.7291,8.332,7.1179,9.721,9.5992,-1.2731,4.9151,22.0988,5.9913,7.8442,1.4871,-1.2676,14.2612,3.695,11.2312,14.9258,7.1471,-16.6103,9.0192,3.6326,4.9599,25.0472,5.2637,3.2276,8.187,13.4128,-16.3986,-2.0889,5.5959,5.6065,-2.572,12.8393,-1.9551,6.8044,11.181,7.2165,1.7334,4.486,10.173,8.4092,-13.2985,-0.0291,11.4985,11.4031,2.4471,20.5723,10.8752,-24.6076,4.725,31.3927,13.4974,9.4385,-0.4841,7.0386,12.5859,13.0336,15.1556,7.4818,1.2704,8.0984,7.5253,-31.5082,4.0756,-1.6358,7.3963,-1.1979,5.1454,17.3332,5.0103,-1.37,19.6508,0.4928,-4.2378,22.0771,4.8343,27.6339,0.1068,16.2387,7.8465,14.7191,6.5851,16.5562,6.4828,10.7599,-13.5735,24.0866,13.8384,18.5816,8.2521,1.9476,-11.1733,7.2454,13.1896,11.0949,8.8008,0.1119,19.593,2.7674,2.1094,-1.3698,0.2573,3.8498,6.8306,1.6583,12.5441,2.739,7.9378,12.4774,14.1046,16.5974,6.1701,8.271,5.2706,13.6026,1.4725,3.5725,1.2896,16.701,8.9027,7.3831,31.2266,14.113,-6.0071,9.2613,6.1914,12.4956,14.3515,-1.8467,-1.6745,9.1688,13.4751,0.294,7.4879,6.839,7.8801,-13.8985,18.5888,26.0929,-5.9422,-9.0743,2.2745,2.7879,13.0875,13.942,9.7079,0.6893,13.8133,-14.8578,3.8216,12.2004,17.3314,14.482,9.4648,15.0551,2.6502,-10.485900000000001,12.3126,-1.8383,16.6339,7.1453,23.8369,5.5526,4.891,8.8009,-10.9558,10.4458,2.8523,-6.6435,7.8823,4.6723,-2.3508,-3.7588,12.5686,-4.0766,22.9952,12.1089,2.9741,9.0844,-2.9937,1.1305,-0.2619,8.5862,-5.2509,12.5008,1.5789,4.986,12.7461,-0.2679,10.371,-0.8656,14.1318,5.4054,2.0912,4.4088,14.663,-0.1978,-1.7993,7.2976,11.4485,6.5245
train_99861,0,6.8237,-2.2243,8.988,3.8236,13.3808,-13.1254,6.014,17.4537,-3.5903,5.8658,13.3249,1.1584,14.0638,3.8177,7.8388,14.1332,11.0016,-18.1715,8.3606,11.9904,17.8244,7.0249,3.8558,2.9467,7.8977,13.381,-3.1121,0.5161,5.7448,6.7386,-14.8958,11.1341,-2.8599,15.721,11.4213,5.0994,-1.4267,5.0063,7.1512,-1.1498,-6.6451,-0.4503,11.2127,11.7154,-5.0595,27.6347,15.9574,-17.2482,11.4979,12.3412,13.2004,12.4081,-4.7243,4.9137,-14.0052,10.9474,15.1712,7.2658,2.6243,9.7573,13.0412,-6.9953,0.6999,-2.3439,6.2811,-3.0156,6.4474,10.2687,5.0237,-6.2286,37.7756,0.5585,-4.2165,15.3333,38.2837,27.0171,12.7497,24.181,5.8152,15.8078,8.8794,15.034,4.2715,-12.4346,-4.1167,23.1558,6.9077,19.515,6.475,7.5579,2.9031,7.0019,20.6178,11.0493,13.5604,-0.7238,21.3438,10.8714,2.448,2.7512,-8.9563,14.6329,16.374,1.4962,11.386,3.0764,11.0274,38.076,14.2497,12.2959,8.8404,4.9009,4.6824,6.3942,1.1609,1.8514,2.1793,34.5109,-3.4273,2.3844,10.9696,11.9867,3.6246,-0.9968,0.7013,12.8615,12.4783,-3.6075,-1.0571,13.2263,12.5854,0.6006,6.127,6.8605,3.5882,6.4221,11.8827,25.2554,0.8288,17.6697,8.7487,5.3585,24.4152,13.0308,7.7123,4.2491,11.2702,-11.1131,3.8896,0.8307,14.559,10.7379,12.2541,14.3124,0.747,-8.8106,14.4496,-6.8565,9.3183,7.2277,32.4248,5.5392,5.1908,12.3781,-7.6554,13.798,2.6735,-10.0123,5.9838,5.6362,-1.8245,10.6445,14.9984,4.3681,2.0834,9.0282,-2.2236,14.017,-10.7003,-2.5567,4.5497,8.3411,4.0469,4.6307,11.4153,-0.4658,9.9362,-20.0262,19.2719,1.606,5.9942,5.9615,4.2936,7.609,21.9815,-0.2795,1.7549,10.6669,17.299,2.6851
